# iter	loss_total	loss_res	loss_ics	loss_bcs	l2_u	lambda_ics	lambda_bcs
1.93000000e+04	3.70871872e-01	3.22927237e-01	1.57329235e-02	3.22117098e-02	2.09989563e-01	1.00000000e+00	1.00000000e+00
1.94000000e+04	3.92786175e-01	3.38096917e-01	2.26680599e-02	3.20211947e-02	2.06262469e-01	1.00000000e+00	1.00000000e+00
1.95000000e+04	4.36058789e-01	3.91182899e-01	1.60008073e-02	2.88750958e-02	2.03548402e-01	1.00000000e+00	1.00000000e+00
1.96000000e+04	6.16087019e-01	5.56258202e-01	2.89898962e-02	3.08389161e-02	2.09378853e-01	1.00000000e+00	1.00000000e+00
1.97000000e+04	4.75543648e-01	4.34491068e-01	1.20157422e-02	2.90368535e-02	2.14230463e-01	1.00000000e+00	1.00000000e+00
1.98000000e+04	5.63076556e-01	5.27009249e-01	1.14232376e-02	2.46441048e-02	2.06469387e-01	1.00000000e+00	1.00000000e+00
1.99000000e+04	3.76588076e-01	3.34233105e-01	1.87603272e-02	2.35946476e-02	2.11823881e-01	1.00000000e+00	1.00000000e+00
2.00000000e+04	3.61704588e-01	3.19945633e-01	1.48246139e-02	2.69343182e-02	2.06510738e-01	1.00000000e+00	1.00000000e+00
2.01000000e+04	6.51315868e-01	5.99202037e-01	2.18591820e-02	3.02546658e-02	2.12593481e-01	1.00000000e+00	1.00000000e+00
2.02000000e+04	4.81245637e-01	4.24505055e-01	2.70968303e-02	2.96437535e-02	2.08220229e-01	1.00000000e+00	1.00000000e+00
2.03000000e+04	3.57101619e-01	2.99381793e-01	3.10119651e-02	2.67078578e-02	2.06980914e-01	1.00000000e+00	1.00000000e+00
2.04000000e+04	2.57472813e-01	2.17341423e-01	1.44650908e-02	2.56662909e-02	2.02470466e-01	1.00000000e+00	1.00000000e+00
2.05000000e+04	6.84866548e-01	6.33698583e-01	2.19922774e-02	2.91757248e-02	2.05397189e-01	1.00000000e+00	1.00000000e+00
2.06000000e+04	4.52465206e-01	4.03268337e-01	1.89057253e-02	3.02911270e-02	2.09477440e-01	1.00000000e+00	1.00000000e+00
2.07000000e+04	6.53241694e-01	6.01355195e-01	1.91167649e-02	3.27697471e-02	2.05532998e-01	1.00000000e+00	1.00000000e+00
2.08000000e+04	9.03565109e-01	8.60493302e-01	1.16353519e-02	3.14364359e-02	2.03033999e-01	1.00000000e+00	1.00000000e+00
2.09000000e+04	8.12559783e-01	7.62966633e-01	2.34088693e-02	2.61842571e-02	2.02686146e-01	1.00000000e+00	1.00000000e+00
2.10000000e+04	4.62885618e-01	4.07423407e-01	3.19050178e-02	2.35571805e-02	2.07683101e-01	1.00000000e+00	1.00000000e+00
2.11000000e+04	4.37098742e-01	3.94974053e-01	2.10670251e-02	2.10576765e-02	2.07509756e-01	1.00000000e+00	1.00000000e+00
2.12000000e+04	4.04705733e-01	3.64630610e-01	1.27348406e-02	2.73402892e-02	2.02913046e-01	1.00000000e+00	1.00000000e+00
2.13000000e+04	5.76523185e-01	5.07875562e-01	3.88897657e-02	2.97578759e-02	2.08307341e-01	1.00000000e+00	1.00000000e+00
2.14000000e+04	1.23277271e+00	1.19813883e+00	1.30076725e-02	2.16262117e-02	2.07674637e-01	1.00000000e+00	1.00000000e+00
2.15000000e+04	6.35205567e-01	5.81541300e-01	2.36372501e-02	3.00270468e-02	2.03716591e-01	1.00000000e+00	1.00000000e+00
2.16000000e+04	6.61258101e-01	6.21517301e-01	1.26368059e-02	2.71040034e-02	2.06980258e-01	1.00000000e+00	1.00000000e+00
2.17000000e+04	4.27023798e-01	3.86450797e-01	1.51975565e-02	2.53754500e-02	2.04165801e-01	1.00000000e+00	1.00000000e+00
2.18000000e+04	3.36178273e-01	2.99895406e-01	1.06395632e-02	2.56433077e-02	2.01439351e-01	1.00000000e+00	1.00000000e+00
2.19000000e+04	4.71440613e-01	4.33686435e-01	1.14221387e-02	2.63320543e-02	2.02588409e-01	1.00000000e+00	1.00000000e+00
2.20000000e+04	6.36336267e-01	5.90855122e-01	1.95541158e-02	2.59269830e-02	2.05414966e-01	1.00000000e+00	1.00000000e+00
2.21000000e+04	2.83057243e-01	2.46243238e-01	1.46573363e-02	2.21566577e-02	1.97989583e-01	1.00000000e+00	1.00000000e+00
2.22000000e+04	3.79615247e-01	3.45116794e-01	1.25022158e-02	2.19962168e-02	1.99975163e-01	1.00000000e+00	1.00000000e+00
2.23000000e+04	2.86368489e-01	2.29232997e-01	2.87349001e-02	2.84005906e-02	2.00936645e-01	1.00000000e+00	1.00000000e+00
2.24000000e+04	3.88239056e-01	3.44975054e-01	1.17461942e-02	3.15177962e-02	2.00801924e-01	1.00000000e+00	1.00000000e+00
2.25000000e+04	4.68739808e-01	4.29595470e-01	1.17099676e-02	2.74343919e-02	2.04008430e-01	1.00000000e+00	1.00000000e+00
2.26000000e+04	3.83552402e-01	3.47364306e-01	1.14252958e-02	2.47628167e-02	1.99511439e-01	1.00000000e+00	1.00000000e+00
2.27000000e+04	1.03670645e+00	9.97810841e-01	1.36375725e-02	2.52580866e-02	1.98513329e-01	1.00000000e+00	1.00000000e+00
2.28000000e+04	3.71319920e-01	3.26873630e-01	1.80511437e-02	2.63951533e-02	2.02196926e-01	1.00000000e+00	1.00000000e+00
2.29000000e+04	3.79794389e-01	3.42410564e-01	1.40311467e-02	2.33526863e-02	2.00824380e-01	1.00000000e+00	1.00000000e+00
2.30000000e+04	8.34495008e-01	8.00092220e-01	1.13600623e-02	2.30427198e-02	1.98869318e-01	1.00000000e+00	1.00000000e+00
2.31000000e+04	6.51703060e-01	6.17985189e-01	1.62122305e-02	1.75056681e-02	1.97220922e-01	1.00000000e+00	1.00000000e+00
2.32000000e+04	4.92708176e-01	4.56060141e-01	9.52717755e-03	2.71208473e-02	2.01248452e-01	1.00000000e+00	1.00000000e+00
2.33000000e+04	4.28543746e-01	3.99784029e-01	9.81818885e-03	1.89415328e-02	1.98206738e-01	1.00000000e+00	1.00000000e+00
2.34000000e+04	4.47607607e-01	3.97437721e-01	2.17387676e-02	2.84311101e-02	2.00065747e-01	1.00000000e+00	1.00000000e+00
2.35000000e+04	6.08193457e-01	5.70575833e-01	1.55578759e-02	2.20597200e-02	1.97395608e-01	1.00000000e+00	1.00000000e+00
2.36000000e+04	6.92295432e-01	6.48439527e-01	2.20926516e-02	2.17632763e-02	2.00839967e-01	1.00000000e+00	1.00000000e+00
2.37000000e+04	8.11914027e-01	7.77818263e-01	9.95721947e-03	2.41385736e-02	1.98093206e-01	1.00000000e+00	1.00000000e+00
2.38000000e+04	2.52101511e-01	2.08448410e-01	1.81755479e-02	2.54775584e-02	2.01816872e-01	1.00000000e+00	1.00000000e+00
2.39000000e+04	4.21318740e-01	3.84333909e-01	9.90378670e-03	2.70810518e-02	2.00843349e-01	1.00000000e+00	1.00000000e+00
2.40000000e+04	4.05491561e-01	3.64056706e-01	2.00531650e-02	2.13816874e-02	1.98295966e-01	1.00000000e+00	1.00000000e+00
2.41000000e+04	6.48067832e-01	6.11260772e-01	9.81464144e-03	2.69924365e-02	1.98675185e-01	1.00000000e+00	1.00000000e+00
2.42000000e+04	2.56675959e-01	2.17927441e-01	1.34705547e-02	2.52779461e-02	1.96974903e-01	1.00000000e+00	1.00000000e+00
2.43000000e+04	2.80658484e-01	2.48075262e-01	9.51197371e-03	2.30712555e-02	1.96804464e-01	1.00000000e+00	1.00000000e+00
2.44000000e+04	3.45190883e-01	3.04779947e-01	1.86186098e-02	2.17923224e-02	1.95296660e-01	1.00000000e+00	1.00000000e+00
2.45000000e+04	3.88810724e-01	3.52197260e-01	1.11602591e-02	2.54532192e-02	1.95741802e-01	1.00000000e+00	1.00000000e+00
2.46000000e+04	6.31183445e-01	5.97329319e-01	1.09245609e-02	2.29295734e-02	1.98747054e-01	1.00000000e+00	1.00000000e+00
2.47000000e+04	3.16885740e-01	2.84657776e-01	1.04199471e-02	2.18080152e-02	1.98442563e-01	1.00000000e+00	1.00000000e+00
2.48000000e+04	2.40060106e-01	2.03523636e-01	1.18406583e-02	2.46958081e-02	1.98086262e-01	1.00000000e+00	1.00000000e+00
2.49000000e+04	5.31838536e-01	4.98373151e-01	9.28674266e-03	2.41786316e-02	1.95954502e-01	1.00000000e+00	1.00000000e+00
2.50000000e+04	4.27769929e-01	3.93468112e-01	1.17058940e-02	2.25958992e-02	1.93476170e-01	1.00000000e+00	1.00000000e+00
2.51000000e+04	3.16770643e-01	2.84436375e-01	1.29216965e-02	1.94125697e-02	1.94324091e-01	1.00000000e+00	1.00000000e+00
2.52000000e+04	2.41744220e-01	2.07086235e-01	1.09684933e-02	2.36894861e-02	1.95110038e-01	1.00000000e+00	1.00000000e+00
2.53000000e+04	3.04794997e-01	2.63125300e-01	1.79162249e-02	2.37534530e-02	1.96578741e-01	1.00000000e+00	1.00000000e+00
2.54000000e+04	2.93199182e-01	2.59872884e-01	1.04188519e-02	2.29074415e-02	1.94232419e-01	1.00000000e+00	1.00000000e+00
2.55000000e+04	4.14932013e-01	3.80155683e-01	1.33011751e-02	2.14751568e-02	1.99435934e-01	1.00000000e+00	1.00000000e+00
2.56000000e+04	2.77940840e-01	2.44132116e-01	1.00907609e-02	2.37179808e-02	1.94910169e-01	1.00000000e+00	1.00000000e+00
2.57000000e+04	2.78089672e-01	2.45564491e-01	1.02075329e-02	2.23176479e-02	1.95503071e-01	1.00000000e+00	1.00000000e+00
2.58000000e+04	1.01970291e+00	9.89796221e-01	1.00921784e-02	1.98144726e-02	1.95087999e-01	1.00000000e+00	1.00000000e+00
2.59000000e+04	2.16529101e-01	1.85516357e-01	1.35887526e-02	1.74239911e-02	1.94981888e-01	1.00000000e+00	1.00000000e+00
2.60000000e+04	2.98384845e-01	2.67999500e-01	1.07930833e-02	1.95922479e-02	1.91317856e-01	1.00000000e+00	1.00000000e+00
2.61000000e+04	2.61720091e-01	2.33520269e-01	9.79842246e-03	1.84013918e-02	1.92553118e-01	1.00000000e+00	1.00000000e+00
2.62000000e+04	3.48799020e-01	3.18888426e-01	9.89022199e-03	2.00203639e-02	1.92125678e-01	1.00000000e+00	1.00000000e+00
2.63000000e+04	5.62065423e-01	5.30341148e-01	1.11280065e-02	2.05962397e-02	1.93539143e-01	1.00000000e+00	1.00000000e+00
2.64000000e+04	6.48670971e-01	6.06548071e-01	1.96967889e-02	2.24261526e-02	1.94506317e-01	1.00000000e+00	1.00000000e+00
2.65000000e+04	3.73697221e-01	3.43074143e-01	1.06101781e-02	2.00129133e-02	1.92336455e-01	1.00000000e+00	1.00000000e+00
2.66000000e+04	3.81379366e-01	3.57100248e-01	8.73752590e-03	1.55415973e-02	1.91382065e-01	1.00000000e+00	1.00000000e+00
2.67000000e+04	3.52026254e-01	3.19095761e-01	1.40444422e-02	1.88860688e-02	1.93392232e-01	1.00000000e+00	1.00000000e+00
2.68000000e+04	1.99352697e-01	1.73396349e-01	8.27479362e-03	1.76815521e-02	1.92275360e-01	1.00000000e+00	1.00000000e+00
2.69000000e+04	3.62935811e-01	3.13759416e-01	2.84337774e-02	2.07426250e-02	1.92199618e-01	1.00000000e+00	1.00000000e+00
2.70000000e+04	3.31193268e-01	3.03179830e-01	1.13206822e-02	1.66927427e-02	1.90198272e-01	1.00000000e+00	1.00000000e+00
2.71000000e+04	1.79584011e-01	1.43909991e-01	1.23999026e-02	2.32741181e-02	1.91234723e-01	1.00000000e+00	1.00000000e+00
2.72000000e+04	2.37649366e-01	2.05293834e-01	1.21853584e-02	2.01701634e-02	1.93208084e-01	1.00000000e+00	1.00000000e+00
2.73000000e+04	2.89138377e-01	2.56539077e-01	1.04190437e-02	2.21802592e-02	1.92487791e-01	1.00000000e+00	1.00000000e+00
2.74000000e+04	5.58924854e-01	5.29629886e-01	9.67357215e-03	1.96213536e-02	1.93616629e-01	1.00000000e+00	1.00000000e+00
2.75000000e+04	3.89288336e-01	3.57482910e-01	1.11210980e-02	2.06843298e-02	1.90912306e-01	1.00000000e+00	1.00000000e+00
2.76000000e+04	4.61646676e-01	4.31800306e-01	1.00425920e-02	1.98038016e-02	1.92128927e-01	1.00000000e+00	1.00000000e+00
2.77000000e+04	2.61174738e-01	2.32460946e-01	8.74448568e-03	1.99693050e-02	1.92156702e-01	1.00000000e+00	1.00000000e+00
2.78000000e+04	6.44658804e-01	6.16031408e-01	1.31253814e-02	1.55020515e-02	1.88572407e-01	1.00000000e+00	1.00000000e+00
2.79000000e+04	2.77876735e-01	2.45567858e-01	1.36221442e-02	1.86867472e-02	1.91988558e-01	1.00000000e+00	1.00000000e+00
2.80000000e+04	3.33401680e-01	3.07757378e-01	7.83902220e-03	1.78052746e-02	1.87712088e-01	1.00000000e+00	1.00000000e+00
2.81000000e+04	3.12721670e-01	2.86274970e-01	7.97854271e-03	1.84681732e-02	1.89118192e-01	1.00000000e+00	1.00000000e+00
2.82000000e+04	2.71817595e-01	2.39402860e-01	1.10333432e-02	2.13813763e-02	1.89980581e-01	1.00000000e+00	1.00000000e+00
2.83000000e+04	2.88506955e-01	2.53491402e-01	1.79870147e-02	1.70285329e-02	1.87892765e-01	1.00000000e+00	1.00000000e+00
2.84000000e+04	4.19186622e-01	3.88619691e-01	1.17940614e-02	1.87728610e-02	1.87679723e-01	1.00000000e+00	1.00000000e+00
2.85000000e+04	4.49127823e-01	4.11629200e-01	1.45451510e-02	2.29534879e-02	1.87985912e-01	1.00000000e+00	1.00000000e+00
2.86000000e+04	2.24673480e-01	1.92071125e-01	1.05401706e-02	2.20621824e-02	1.91365644e-01	1.00000000e+00	1.00000000e+00
2.87000000e+04	7.25392282e-01	6.99215293e-01	7.94774108e-03	1.82292573e-02	1.89521015e-01	1.00000000e+00	1.00000000e+00
2.88000000e+04	1.74796000e-01	1.38100758e-01	1.82501785e-02	1.84450541e-02	1.90412670e-01	1.00000000e+00	1.00000000e+00
2.89000000e+04	2.00142071e-01	1.73881918e-01	9.05758608e-03	1.72025673e-02	1.87876612e-01	1.00000000e+00	1.00000000e+00
2.90000000e+04	3.18919152e-01	2.92028606e-01	8.89114197e-03	1.79993995e-02	1.86745375e-01	1.00000000e+00	1.00000000e+00
2.91000000e+04	2.61978894e-01	2.31346726e-01	9.53229703e-03	2.10998617e-02	1.87138602e-01	1.00000000e+00	1.00000000e+00
2.92000000e+04	2.55746841e-01	2.23353162e-01	1.26445349e-02	1.97491571e-02	1.87768459e-01	1.00000000e+00	1.00000000e+00
2.93000000e+04	2.88264513e-01	2.62114882e-01	9.32158716e-03	1.68280378e-02	1.88232169e-01	1.00000000e+00	1.00000000e+00
2.94000000e+04	4.44049895e-01	4.11492407e-01	1.53062623e-02	1.72512177e-02	1.88236997e-01	1.00000000e+00	1.00000000e+00
2.95000000e+04	4.28564727e-01	3.95638168e-01	1.37263387e-02	1.92002021e-02	1.89648971e-01	1.00000000e+00	1.00000000e+00
2.96000000e+04	2.11567819e-01	1.84259102e-01	8.77655484e-03	1.85321588e-02	1.85856998e-01	1.00000000e+00	1.00000000e+00
2.97000000e+04	2.77148098e-01	2.52839506e-01	1.05313482e-02	1.37772420e-02	1.86634287e-01	1.00000000e+00	1.00000000e+00
2.98000000e+04	3.18715185e-01	2.85979897e-01	1.53264916e-02	1.74087957e-02	1.84487164e-01	1.00000000e+00	1.00000000e+00
2.99000000e+04	1.76171407e-01	1.45646781e-01	1.05549265e-02	1.99697055e-02	1.84336022e-01	1.00000000e+00	1.00000000e+00
3.00000000e+04	6.97757363e-01	6.67632163e-01	1.13347862e-02	1.87903941e-02	1.84170142e-01	1.00000000e+00	1.00000000e+00
3.01000000e+04	1.70140028e-01	1.40738934e-01	1.09301955e-02	1.84708908e-02	1.84330851e-01	1.00000000e+00	1.00000000e+00
3.02000000e+04	2.21422523e-01	1.92932695e-01	1.05573796e-02	1.79324392e-02	1.87181562e-01	1.00000000e+00	1.00000000e+00
3.03000000e+04	2.62334645e-01	2.35544503e-01	7.10116187e-03	1.96889732e-02	1.89562231e-01	1.00000000e+00	1.00000000e+00
3.04000000e+04	2.79205889e-01	2.51451075e-01	8.29531904e-03	1.94594990e-02	1.82924435e-01	1.00000000e+00	1.00000000e+00
3.05000000e+04	2.45322704e-01	2.18026966e-01	7.66763557e-03	1.96281113e-02	1.89615801e-01	1.00000000e+00	1.00000000e+00
3.06000000e+04	2.55640686e-01	2.22834989e-01	9.93586890e-03	2.28698235e-02	1.85069561e-01	1.00000000e+00	1.00000000e+00
3.07000000e+04	1.75984263e-01	1.47972867e-01	9.05516092e-03	1.89562328e-02	1.90584913e-01	1.00000000e+00	1.00000000e+00
3.08000000e+04	2.35649034e-01	2.13413939e-01	8.02996289e-03	1.42051261e-02	1.87271148e-01	1.00000000e+00	1.00000000e+00
3.09000000e+04	2.19267279e-01	1.93538338e-01	8.83349683e-03	1.68954451e-02	1.84171051e-01	1.00000000e+00	1.00000000e+00
3.10000000e+04	5.61170340e-01	5.35185814e-01	9.61685926e-03	1.63676850e-02	1.84804678e-01	1.00000000e+00	1.00000000e+00
3.11000000e+04	2.19969511e-01	1.93134904e-01	9.14594438e-03	1.76886637e-02	1.86470792e-01	1.00000000e+00	1.00000000e+00
3.12000000e+04	2.19635963e-01	1.90664127e-01	1.01250093e-02	1.88468285e-02	1.86154559e-01	1.00000000e+00	1.00000000e+00
3.13000000e+04	2.20386237e-01	1.90684915e-01	1.20781893e-02	1.76231265e-02	1.85153440e-01	1.00000000e+00	1.00000000e+00
3.14000000e+04	8.56219172e-01	8.24559033e-01	1.26700737e-02	1.89900454e-02	1.85169041e-01	1.00000000e+00	1.00000000e+00
3.15000000e+04	5.08645535e-01	4.85345572e-01	6.94434531e-03	1.63556077e-02	1.84255138e-01	1.00000000e+00	1.00000000e+00
3.16000000e+04	5.08552253e-01	4.81895477e-01	7.52075715e-03	1.91359967e-02	1.81492075e-01	1.00000000e+00	1.00000000e+00
3.17000000e+04	2.16587842e-01	1.88094392e-01	8.11870117e-03	2.03747489e-02	1.81615442e-01	1.00000000e+00	1.00000000e+00
3.18000000e+04	3.19220066e-01	2.94148684e-01	7.62829371e-03	1.74430944e-02	1.86042637e-01	1.00000000e+00	1.00000000e+00
3.19000000e+04	2.50629574e-01	2.24747539e-01	1.02106035e-02	1.56714283e-02	1.83845639e-01	1.00000000e+00	1.00000000e+00
3.20000000e+04	2.46059746e-01	2.19035625e-01	7.97402859e-03	1.90500915e-02	1.83272004e-01	1.00000000e+00	1.00000000e+00
3.21000000e+04	2.88872063e-01	2.64953971e-01	7.60727841e-03	1.63107980e-02	1.84966251e-01	1.00000000e+00	1.00000000e+00
3.22000000e+04	1.89708069e-01	1.64959908e-01	9.85169690e-03	1.48964729e-02	1.81820661e-01	1.00000000e+00	1.00000000e+00
3.23000000e+04	2.05696911e-01	1.78012311e-01	8.55864864e-03	1.91259608e-02	1.84482127e-01	1.00000000e+00	1.00000000e+00
3.24000000e+04	2.11262017e-01	1.79945707e-01	8.10121838e-03	2.32150909e-02	1.83246091e-01	1.00000000e+00	1.00000000e+00
3.25000000e+04	2.06517294e-01	1.82226777e-01	8.92539788e-03	1.53651247e-02	1.82319328e-01	1.00000000e+00	1.00000000e+00
3.26000000e+04	3.03198516e-01	2.74340212e-01	6.89121708e-03	2.19670832e-02	1.81460336e-01	1.00000000e+00	1.00000000e+00
3.27000000e+04	2.23033890e-01	1.96698800e-01	9.59745795e-03	1.67376287e-02	1.83845118e-01	1.00000000e+00	1.00000000e+00
3.28000000e+04	3.00170541e-01	2.74019480e-01	9.59039666e-03	1.65606868e-02	1.82730645e-01	1.00000000e+00	1.00000000e+00
3.29000000e+04	1.70929909e-01	1.47151619e-01	7.64886430e-03	1.61294136e-02	1.80217281e-01	1.00000000e+00	1.00000000e+00
3.30000000e+04	1.61375031e-01	1.39143467e-01	9.20219719e-03	1.30293649e-02	1.81303009e-01	1.00000000e+00	1.00000000e+00
3.31000000e+04	2.24472910e-01	1.99493542e-01	1.04902294e-02	1.44891515e-02	1.82076469e-01	1.00000000e+00	1.00000000e+00
3.32000000e+04	2.49243647e-01	2.22114146e-01	7.79351266e-03	1.93359815e-02	1.81427449e-01	1.00000000e+00	1.00000000e+00
3.33000000e+04	2.12006271e-01	1.86101645e-01	9.12296120e-03	1.67816561e-02	1.81451857e-01	1.00000000e+00	1.00000000e+00
3.34000000e+04	4.02090311e-01	3.74982655e-01	9.94779356e-03	1.71598401e-02	1.79674074e-01	1.00000000e+00	1.00000000e+00
3.35000000e+04	5.10167897e-01	4.83195245e-01	8.66250508e-03	1.83101483e-02	1.80910498e-01	1.00000000e+00	1.00000000e+00
3.36000000e+04	5.83290815e-01	5.58450818e-01	8.40421580e-03	1.64358299e-02	1.82838500e-01	1.00000000e+00	1.00000000e+00
3.37000000e+04	2.01480255e-01	1.77022547e-01	7.54855527e-03	1.69091523e-02	1.81826368e-01	1.00000000e+00	1.00000000e+00
3.38000000e+04	3.04357857e-01	2.79679716e-01	8.63032974e-03	1.60477925e-02	1.80011123e-01	1.00000000e+00	1.00000000e+00
3.39000000e+04	2.95329541e-01	2.71567076e-01	9.05936491e-03	1.47031005e-02	1.83530211e-01	1.00000000e+00	1.00000000e+00
3.40000000e+04	1.97783515e-01	1.73213750e-01	8.11732933e-03	1.64524335e-02	1.82737544e-01	1.00000000e+00	1.00000000e+00
3.41000000e+04	2.76851058e-01	2.55770445e-01	6.24048337e-03	1.48401242e-02	1.78577349e-01	1.00000000e+00	1.00000000e+00
3.42000000e+04	2.11413056e-01	1.84707433e-01	9.85929929e-03	1.68463215e-02	1.80974036e-01	1.00000000e+00	1.00000000e+00
3.43000000e+04	1.67887032e-01	1.43946156e-01	9.06758662e-03	1.48733016e-02	1.81381524e-01	1.00000000e+00	1.00000000e+00
3.44000000e+04	2.26512209e-01	2.01224804e-01	7.68245617e-03	1.76049508e-02	1.78302199e-01	1.00000000e+00	1.00000000e+00
3.45000000e+04	2.46293455e-01	2.22654387e-01	1.04959421e-02	1.31431147e-02	1.82152763e-01	1.00000000e+00	1.00000000e+00
3.46000000e+04	2.62282431e-01	2.33577251e-01	1.10966312e-02	1.76085439e-02	1.80747122e-01	1.00000000e+00	1.00000000e+00
3.47000000e+04	1.83254495e-01	1.62658826e-01	7.10888440e-03	1.34867914e-02	1.78395078e-01	1.00000000e+00	1.00000000e+00
3.48000000e+04	1.79486871e-01	1.52187884e-01	9.79162008e-03	1.75073817e-02	1.80482328e-01	1.00000000e+00	1.00000000e+00
3.49000000e+04	1.56992152e-01	1.31540269e-01	7.68750673e-03	1.77643709e-02	1.81622386e-01	1.00000000e+00	1.00000000e+00
3.50000000e+04	2.10094690e-01	1.83194473e-01	8.47711228e-03	1.84231102e-02	1.79655790e-01	1.00000000e+00	1.00000000e+00
3.51000000e+04	1.62208587e-01	1.38217568e-01	7.52278138e-03	1.64682399e-02	1.81040108e-01	1.00000000e+00	1.00000000e+00
3.52000000e+04	1.56537384e-01	1.32824570e-01	6.89920690e-03	1.68136042e-02	1.79796249e-01	1.00000000e+00	1.00000000e+00
3.53000000e+04	1.43056035e-01	1.17869064e-01	7.65211880e-03	1.75348576e-02	1.81685373e-01	1.00000000e+00	1.00000000e+00
3.54000000e+04	2.26381838e-01	2.00598687e-01	1.20907659e-02	1.36923715e-02	1.79280922e-01	1.00000000e+00	1.00000000e+00
3.55000000e+04	1.31628186e-01	1.08137682e-01	7.47944834e-03	1.60110500e-02	1.79347247e-01	1.00000000e+00	1.00000000e+00
3.56000000e+04	2.22555801e-01	1.96990401e-01	7.76474969e-03	1.78006496e-02	1.79645121e-01	1.00000000e+00	1.00000000e+00
3.57000000e+04	2.23948434e-01	1.99623227e-01	5.76362014e-03	1.85615811e-02	1.77267522e-01	1.00000000e+00	1.00000000e+00
3.58000000e+04	2.53266335e-01	2.33872980e-01	6.50694966e-03	1.28864162e-02	1.78181425e-01	1.00000000e+00	1.00000000e+00
3.59000000e+04	2.68720120e-01	2.46597543e-01	7.99729303e-03	1.41252913e-02	1.77768663e-01	1.00000000e+00	1.00000000e+00
3.60000000e+04	1.67556509e-01	1.46825314e-01	7.94279948e-03	1.27883954e-02	1.76689476e-01	1.00000000e+00	1.00000000e+00
3.61000000e+04	4.11957026e-01	3.88250291e-01	7.02804141e-03	1.66786816e-02	1.78588435e-01	1.00000000e+00	1.00000000e+00
3.62000000e+04	2.66545862e-01	2.45231569e-01	6.82611158e-03	1.44881951e-02	1.77746192e-01	1.00000000e+00	1.00000000e+00
3.63000000e+04	1.70957342e-01	1.47280216e-01	6.90579694e-03	1.67713296e-02	1.78205684e-01	1.00000000e+00	1.00000000e+00
3.64000000e+04	4.67894733e-01	4.42461401e-01	8.16461071e-03	1.72687117e-02	1.78830355e-01	1.00000000e+00	1.00000000e+00
3.65000000e+04	2.88270533e-01	2.65658617e-01	8.06480460e-03	1.45471133e-02	1.77858964e-01	1.00000000e+00	1.00000000e+00
3.66000000e+04	2.59956181e-01	2.35114694e-01	8.42702948e-03	1.64144672e-02	1.79111719e-01	1.00000000e+00	1.00000000e+00
3.67000000e+04	6.92405403e-01	6.71616435e-01	6.78133499e-03	1.40076168e-02	1.76006585e-01	1.00000000e+00	1.00000000e+00
3.68000000e+04	1.18165873e-01	9.58079696e-02	7.38794217e-03	1.49699599e-02	1.78154409e-01	1.00000000e+00	1.00000000e+00
3.69000000e+04	3.68118912e-01	3.48264575e-01	5.76431863e-03	1.40900314e-02	1.77504852e-01	1.00000000e+00	1.00000000e+00
3.70000000e+04	2.48694330e-01	2.28978753e-01	7.69125111e-03	1.20243328e-02	1.76994592e-01	1.00000000e+00	1.00000000e+00
3.71000000e+04	3.45377088e-01	3.20295095e-01	1.13071240e-02	1.37748653e-02	1.77990302e-01	1.00000000e+00	1.00000000e+00
3.72000000e+04	2.17531055e-01	1.95339605e-01	7.29027670e-03	1.49011705e-02	1.77896142e-01	1.00000000e+00	1.00000000e+00
3.73000000e+04	5.21657348e-01	4.98900920e-01	7.47427531e-03	1.52821597e-02	1.78794667e-01	1.00000000e+00	1.00000000e+00
3.74000000e+04	2.74158746e-01	2.52337754e-01	8.79793614e-03	1.30230384e-02	1.77849457e-01	1.00000000e+00	1.00000000e+00
3.75000000e+04	1.87739223e-01	1.60209551e-01	9.10779648e-03	1.84218735e-02	1.78342015e-01	1.00000000e+00	1.00000000e+00
3.76000000e+04	7.54817545e-01	7.34345853e-01	6.67919964e-03	1.37924990e-02	1.78243533e-01	1.00000000e+00	1.00000000e+00
3.77000000e+04	1.86312795e-01	1.65174931e-01	7.13929348e-03	1.39985718e-02	1.76312730e-01	1.00000000e+00	1.00000000e+00
3.78000000e+04	1.40420198e-01	1.17076293e-01	9.63673554e-03	1.37071833e-02	1.77878946e-01	1.00000000e+00	1.00000000e+00
3.79000000e+04	1.11325897e-01	8.94381776e-02	7.59212207e-03	1.42956022e-02	1.77518457e-01	1.00000000e+00	1.00000000e+00
3.80000000e+04	1.72387436e-01	1.48067713e-01	9.05082189e-03	1.52689004e-02	1.76019087e-01	1.00000000e+00	1.00000000e+00
3.81000000e+04	3.99464667e-01	3.79548877e-01	6.86879363e-03	1.30470190e-02	1.74512908e-01	1.00000000e+00	1.00000000e+00
3.82000000e+04	3.43139976e-01	3.19280148e-01	6.94522960e-03	1.69146005e-02	1.76644966e-01	1.00000000e+00	1.00000000e+00
3.83000000e+04	3.71758521e-01	3.49852264e-01	8.04381259e-03	1.38624199e-02	1.74980879e-01	1.00000000e+00	1.00000000e+00
3.84000000e+04	1.22493677e-01	9.85362381e-02	1.11700743e-02	1.27873672e-02	1.75665423e-01	1.00000000e+00	1.00000000e+00
3.85000000e+04	3.71437907e-01	3.47727895e-01	6.82489946e-03	1.68850888e-02	1.75536856e-01	1.00000000e+00	1.00000000e+00
