# iteration  loss_u  loss_ut  loss_res  l2_error  lam_u  lam_ut  lam_r
1.200000e+04 8.655866e-01 1.949104e-01 5.820718e+03 1.040967e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.210000e+04 8.797468e-01 1.955570e-01 4.431901e+03 1.037721e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.220000e+04 8.764670e-01 1.961101e-01 4.989723e+03 1.046757e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.230000e+04 9.187941e-01 1.883792e-01 4.753173e+03 1.042640e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.240000e+04 8.283720e-01 1.880483e-01 6.782113e+03 1.043127e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.250000e+04 8.523155e-01 1.868244e-01 7.176329e+03 1.042710e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.260000e+04 8.607040e-01 1.668374e-01 5.704033e+03 1.040220e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.270000e+04 8.968593e-01 2.000588e-01 6.600549e+03 1.042795e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.280000e+04 8.707111e-01 1.886650e-01 5.296221e+03 1.041073e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.290000e+04 9.410028e-01 1.722275e-01 4.611611e+03 1.040525e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.300000e+04 9.297537e-01 1.472917e-01 4.710453e+03 1.041023e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.310000e+04 8.986465e-01 1.801281e-01 4.304595e+03 1.038744e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.320000e+04 9.161074e-01 1.723375e-01 6.541456e+03 1.040948e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.330000e+04 9.165463e-01 1.566184e-01 5.727529e+03 1.041226e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.340000e+04 8.969359e-01 1.721701e-01 4.544831e+03 1.038025e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.350000e+04 8.912619e-01 1.549288e-01 2.684256e+03 1.042638e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.360000e+04 8.658179e-01 1.543008e-01 3.449857e+03 1.037495e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.370000e+04 9.178445e-01 1.621395e-01 2.235955e+03 1.042517e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.380000e+04 8.952208e-01 1.538158e-01 3.049927e+03 1.043129e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.390000e+04 9.813703e-01 1.485146e-01 5.853749e+03 1.040800e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.400000e+04 8.848346e-01 1.486246e-01 5.152151e+03 1.038690e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.410000e+04 8.840615e-01 1.646083e-01 3.757468e+03 1.046059e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.420000e+04 8.258035e-01 1.405295e-01 3.529889e+03 1.044661e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.430000e+04 8.392833e-01 1.542055e-01 2.757975e+03 1.040388e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.440000e+04 9.309094e-01 1.302613e-01 4.044731e+03 1.039366e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.450000e+04 9.017415e-01 1.267985e-01 3.124943e+03 1.038785e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.460000e+04 8.969594e-01 1.402639e-01 3.000666e+03 1.039586e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.470000e+04 8.612432e-01 1.425411e-01 2.490005e+03 1.041637e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.480000e+04 9.076120e-01 1.360711e-01 3.942293e+03 1.044324e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.490000e+04 8.828177e-01 1.337817e-01 2.647012e+03 1.043210e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.500000e+04 8.178409e-01 1.441227e-01 3.571254e+03 1.041160e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.510000e+04 8.969123e-01 1.374843e-01 1.742495e+03 1.038341e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.520000e+04 9.333558e-01 1.270529e-01 1.551905e+03 1.041712e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.530000e+04 8.628665e-01 1.389745e-01 1.960616e+03 1.038047e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.540000e+04 8.594614e-01 1.207174e-01 2.768684e+03 1.039797e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.550000e+04 8.894032e-01 1.188087e-01 3.421667e+03 1.041397e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.560000e+04 8.663655e-01 1.423354e-01 2.755036e+03 1.041530e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.570000e+04 9.141876e-01 1.200230e-01 2.629787e+03 1.039937e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.580000e+04 9.116450e-01 1.247179e-01 1.991758e+03 1.041937e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.590000e+04 8.485073e-01 1.210099e-01 1.348647e+03 1.038510e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.600000e+04 8.661075e-01 1.205714e-01 1.426040e+03 1.040887e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.610000e+04 9.385116e-01 1.182301e-01 1.326436e+03 1.039786e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.620000e+04 9.078946e-01 1.162761e-01 2.128957e+03 1.044236e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.630000e+04 9.158885e-01 1.078961e-01 1.570552e+03 1.042754e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.640000e+04 9.073023e-01 1.158714e-01 1.410826e+03 1.040625e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.650000e+04 8.168832e-01 1.235884e-01 1.165334e+03 1.041748e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.660000e+04 8.422163e-01 1.292702e-01 1.224746e+03 1.038102e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.670000e+04 9.324481e-01 1.098289e-01 1.571978e+03 1.041327e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.680000e+04 8.680197e-01 1.185877e-01 1.639545e+03 1.039393e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.690000e+04 9.565306e-01 1.095655e-01 1.239716e+03 1.039453e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.700000e+04 8.695812e-01 1.109461e-01 1.536694e+03 1.038938e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.710000e+04 8.448580e-01 1.068673e-01 1.314528e+03 1.038635e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.720000e+04 8.725502e-01 1.232516e-01 1.428604e+03 1.040864e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.730000e+04 8.819314e-01 1.044089e-01 1.110692e+03 1.040446e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.740000e+04 8.915190e-01 9.504418e-02 8.476085e+02 1.041478e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.750000e+04 9.102343e-01 9.958541e-02 8.729761e+02 1.041702e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.760000e+04 8.889500e-01 9.274410e-02 1.331693e+03 1.037941e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.770000e+04 8.876938e-01 9.742364e-02 9.659527e+02 1.040960e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.780000e+04 8.111970e-01 1.089323e-01 1.488722e+03 1.040553e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.790000e+04 8.961713e-01 1.046489e-01 8.415135e+02 1.039967e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.800000e+04 8.977557e-01 9.665950e-02 7.972697e+02 1.040399e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.810000e+04 8.374105e-01 1.023906e-01 9.572528e+02 1.039065e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.820000e+04 9.753989e-01 8.521406e-02 7.935318e+02 1.042643e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.830000e+04 8.117029e-01 1.027849e-01 8.927056e+02 1.040962e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.840000e+04 8.241647e-01 9.692013e-02 1.075045e+03 1.043251e+00 1.000000e+00 1.000000e+00 1.000000e+00
1.850000e+04 8.983345e-01 9.703603e-02 6.631281e+02 1.041981e+00 1.000000e+00 1.000000e+00 1.000000e+00
