# iteration  loss_u  loss_ut  loss_res  l2_error  lam_u  lam_ut  lam_r
8.400000e+03 5.203373e-05 2.423140e-03 6.146178e+05 1.053107e+00 7.422114e+08 3.064085e+07 1.000000e+00
8.500000e+03 2.058247e-05 2.680804e-03 4.744839e+05 1.052385e+00 7.355036e+08 3.094375e+07 1.000000e+00
8.600000e+03 1.854223e-04 1.193393e-03 4.454107e+05 1.050913e+00 7.372462e+08 3.055428e+07 1.000000e+00
8.700000e+03 1.373186e-05 1.891753e-03 5.350213e+05 1.052173e+00 7.708757e+08 3.310619e+07 1.000000e+00
8.800000e+03 1.517327e-05 1.992051e-03 5.603428e+05 1.051221e+00 7.224302e+08 3.107713e+07 1.000000e+00
8.900000e+03 1.774655e-05 3.515270e-03 4.347165e+05 1.051060e+00 7.392128e+08 3.185572e+07 1.000000e+00
9.000000e+03 1.707136e-05 1.766420e-03 4.472255e+05 1.049443e+00 7.138021e+08 3.067714e+07 1.000000e+00
9.100000e+03 1.616134e-05 2.656316e-03 5.374209e+05 1.048989e+00 7.193296e+08 3.194393e+07 1.000000e+00
9.200000e+03 2.117108e-05 1.895249e-03 4.189031e+05 1.048331e+00 7.065030e+08 3.122050e+07 1.000000e+00
9.300000e+03 1.336350e-05 2.135318e-03 4.011129e+05 1.048160e+00 6.713297e+08 2.929990e+07 1.000000e+00
9.400000e+03 3.354557e-05 1.882170e-03 5.548735e+05 1.047910e+00 6.696160e+08 2.906443e+07 1.000000e+00
9.500000e+03 1.246922e-04 2.032253e-03 4.701396e+05 1.046716e+00 6.730603e+08 2.971280e+07 1.000000e+00
9.600000e+03 2.802615e-04 2.469587e-03 4.178464e+05 1.047687e+00 6.645632e+08 2.982452e+07 1.000000e+00
9.700000e+03 1.656527e-05 3.429067e-03 4.800940e+05 1.046025e+00 6.541079e+08 2.993341e+07 1.000000e+00
9.800000e+03 1.424194e-05 1.148284e-03 3.740112e+05 1.046104e+00 6.430112e+08 2.934325e+07 1.000000e+00
9.900000e+03 1.361614e-05 2.576419e-03 3.908648e+05 1.045720e+00 6.670548e+08 3.059351e+07 1.000000e+00
1.000000e+04 2.005533e-05 2.162608e-03 3.933583e+05 1.045061e+00 6.343240e+08 2.914776e+07 1.000000e+00
1.010000e+04 1.924360e-05 1.669039e-03 3.915368e+05 1.044823e+00 6.246954e+08 2.913708e+07 1.000000e+00
1.020000e+04 4.718158e-05 1.593737e-03 3.725133e+05 1.043559e+00 6.360315e+08 2.953945e+07 1.000000e+00
1.030000e+04 2.158535e-04 3.279742e-03 3.157342e+05 1.044910e+00 6.215458e+08 2.900475e+07 1.000000e+00
1.040000e+04 1.349442e-04 2.030156e-03 5.168487e+05 1.043873e+00 6.089645e+08 2.780149e+07 1.000000e+00
1.050000e+04 1.205307e-05 2.438921e-03 4.767812e+05 1.042193e+00 6.188645e+08 2.895214e+07 1.000000e+00
1.060000e+04 2.475412e-05 2.145568e-03 4.304023e+05 1.042195e+00 6.179135e+08 2.838097e+07 1.000000e+00
1.070000e+04 5.806845e-05 2.148117e-03 3.545059e+05 1.042546e+00 6.020927e+08 2.845646e+07 1.000000e+00
1.080000e+04 1.138648e-04 2.073865e-03 4.400470e+05 1.042490e+00 6.067344e+08 2.920228e+07 1.000000e+00
1.090000e+04 7.379461e-04 1.727799e-03 3.089788e+05 1.043835e+00 5.944152e+08 2.910726e+07 1.000000e+00
1.100000e+04 2.903710e-05 1.404591e-03 2.938283e+05 1.041561e+00 5.978112e+08 2.861376e+07 1.000000e+00
1.110000e+04 7.720671e-05 1.488127e-03 4.287132e+05 1.040436e+00 5.828495e+08 2.789390e+07 1.000000e+00
1.120000e+04 2.921219e-05 1.720772e-03 5.187276e+05 1.040749e+00 5.692572e+08 2.702740e+07 1.000000e+00
1.130000e+04 1.210189e-04 1.447871e-03 3.199939e+05 1.040544e+00 5.626476e+08 2.762127e+07 1.000000e+00
1.140000e+04 7.235224e-05 1.327386e-03 4.420864e+05 1.040098e+00 5.741235e+08 2.805014e+07 1.000000e+00
1.150000e+04 1.160417e-05 1.320369e-03 3.708727e+05 1.038889e+00 5.412734e+08 2.657629e+07 1.000000e+00
1.160000e+04 2.865476e-05 1.797412e-03 2.857026e+05 1.039017e+00 5.668449e+08 2.678160e+07 1.000000e+00
1.170000e+04 1.549282e-05 2.668222e-03 2.804121e+05 1.038475e+00 5.660115e+08 2.719982e+07 1.000000e+00
1.180000e+04 4.416205e-05 2.219049e-03 4.622644e+05 1.039228e+00 5.477861e+08 2.708731e+07 1.000000e+00
1.190000e+04 1.591258e-05 1.530468e-03 2.633768e+05 1.038358e+00 5.376776e+08 2.632025e+07 1.000000e+00
1.200000e+04 2.319457e-05 1.059425e-03 3.039319e+05 1.037588e+00 5.460842e+08 2.690501e+07 1.000000e+00
1.210000e+04 2.088050e-04 8.991096e-03 5.198400e+05 1.036471e+00 5.552810e+08 2.765626e+07 1.000000e+00
1.220000e+04 1.260193e-05 1.116913e-03 4.290729e+05 1.037348e+00 5.426650e+08 2.750288e+07 1.000000e+00
