# epoch	total_loss	mse_cont	mse_mom_x	mse_mom_y	mse_bc	l2_u	l2_v	l2_p
6.87000000e+04	1.06938976e-04	1.40604343e-05	2.41028592e-05	1.29074178e-05	5.58682623e-05	1.85756087e-02	4.18866016e-02	4.06135730e-02
6.88000000e+04	2.08440004e-04	2.17996203e-05	4.84415104e-05	1.66713853e-05	1.21527482e-04	1.96350310e-02	4.49991859e-02	4.87250239e-02
6.89000000e+04	2.79514235e-04	1.94507866e-05	5.09957899e-05	1.78518803e-05	1.91215790e-04	2.12892815e-02	6.97431713e-02	4.61359210e-02
6.90000000e+04	1.55018206e-04	1.49767484e-05	2.49386921e-05	1.65842084e-05	9.85185616e-05	2.47479957e-02	4.32830043e-02	4.48876284e-02
6.91000000e+04	1.27968306e-04	1.37997486e-05	2.48033066e-05	1.20702171e-05	7.72950370e-05	2.02335007e-02	4.51014452e-02	4.36404645e-02
6.92000000e+04	1.48822117e-04	1.94855966e-05	3.08285998e-05	2.58273831e-05	7.26805447e-05	1.85497347e-02	4.15740199e-02	4.59926799e-02
6.93000000e+04	2.16327200e-04	2.02071151e-05	3.30925504e-05	2.57422107e-05	1.37285315e-04	2.28772778e-02	4.24655639e-02	4.51814309e-02
6.94000000e+04	1.57179747e-04	1.42340477e-05	2.35354219e-05	1.12832140e-05	1.08127060e-04	1.96180381e-02	4.32594009e-02	4.57706489e-02
6.95000000e+04	7.55597575e-05	1.06301104e-05	2.02228384e-05	1.22528836e-05	3.24539287e-05	2.09608693e-02	4.51370403e-02	4.59247418e-02
6.96000000e+04	4.00056539e-04	2.74883023e-05	5.49377255e-05	2.45643969e-05	2.93066114e-04	1.85286123e-02	5.03312908e-02	4.36445549e-02
6.97000000e+04	2.66109069e-04	1.73483531e-05	3.11530712e-05	1.84872406e-05	1.99120404e-04	2.68196259e-02	4.60721999e-02	4.51585166e-02
6.98000000e+04	2.53536098e-04	2.53729195e-05	3.77231190e-05	1.19032511e-05	1.78536822e-04	1.86327249e-02	4.56275381e-02	4.27425765e-02
6.99000000e+04	1.02557322e-04	1.81179967e-05	2.69890697e-05	1.20664263e-05	4.53838293e-05	1.95483547e-02	3.89902666e-02	4.44474220e-02
7.00000000e+04	2.47027347e-04	1.86419638e-05	2.44118837e-05	2.32523435e-05	1.80721152e-04	1.99866910e-02	4.43481430e-02	4.51246873e-02
7.01000000e+04	2.40857364e-04	1.52609555e-05	3.32375421e-05	1.51938239e-05	1.77165042e-04	2.31722612e-02	3.98163497e-02	4.58117388e-02
7.02000000e+04	9.71378322e-05	1.37312854e-05	2.13724543e-05	1.06163316e-05	5.14177627e-05	2.41009425e-02	4.73912433e-02	4.43059504e-02
7.03000000e+04	8.89912189e-05	1.44643573e-05	2.02813062e-05	1.45980712e-05	3.96474898e-05	2.01817099e-02	4.66231890e-02	4.40141298e-02
7.04000000e+04	1.46458871e-04	1.50286178e-05	2.83912177e-05	1.13606138e-05	9.16784193e-05	2.19592415e-02	4.30001952e-02	4.41784635e-02
7.05000000e+04	1.79689276e-04	1.35269593e-05	2.26838547e-05	1.32460855e-05	1.30232380e-04	2.27013789e-02	3.83372195e-02	4.54970896e-02
7.06000000e+04	8.35864266e-05	1.39373997e-05	2.62756221e-05	9.21900664e-06	3.41544001e-05	1.95456389e-02	3.91854905e-02	4.27285954e-02
7.07000000e+04	2.20015441e-04	2.05513697e-05	2.35082443e-05	1.00117986e-05	1.65944031e-04	1.84019431e-02	4.20124345e-02	4.47633043e-02
7.08000000e+04	1.38956719e-04	1.35850096e-05	3.36444900e-05	1.38108935e-05	7.79163238e-05	1.92269571e-02	6.23943843e-02	4.34370711e-02
7.09000000e+04	1.54057620e-04	1.28580295e-05	1.75913683e-05	1.20830737e-05	1.11525151e-04	2.12898944e-02	4.15795855e-02	4.59065214e-02
7.10000000e+04	1.49144122e-04	2.00575232e-05	2.49998502e-05	2.50953017e-05	7.89914557e-05	2.06146110e-02	4.16262224e-02	4.29018289e-02
7.11000000e+04	1.71211723e-04	2.28786612e-05	3.08153612e-05	2.01020976e-05	9.74156064e-05	2.17131339e-02	4.16972376e-02	4.36523296e-02
7.12000000e+04	1.62203622e-04	1.48616773e-05	3.38899918e-05	2.81013981e-05	8.53505626e-05	2.32259054e-02	4.82854918e-02	4.36609015e-02
7.13000000e+04	3.45074106e-04	1.48851195e-05	2.80427867e-05	1.66166428e-05	2.85529561e-04	2.41555516e-02	3.80473286e-02	4.50322703e-02
7.14000000e+04	1.23348480e-04	1.89648690e-05	3.51318449e-05	1.36813305e-05	5.55704282e-05	1.90058574e-02	3.94335166e-02	4.18764092e-02
7.15000000e+04	1.81474723e-04	1.29067339e-05	4.43380450e-05	1.16274305e-05	1.12602516e-04	2.05594338e-02	5.17159812e-02	4.21327800e-02
7.16000000e+04	1.94982902e-04	1.50684727e-05	3.20488580e-05	1.62235792e-05	1.31641995e-04	2.37780847e-02	5.28623052e-02	4.80482839e-02
7.17000000e+04	8.99606894e-05	1.53447781e-05	2.89222735e-05	1.65284473e-05	2.91651886e-05	2.15518810e-02	4.25893702e-02	4.38076854e-02
7.18000000e+04	8.61982990e-05	1.35939417e-05	1.92905263e-05	8.90954561e-06	4.44042817e-05	2.10178345e-02	4.16087881e-02	4.11932021e-02
7.19000000e+04	1.56789567e-04	1.48625013e-05	2.34913969e-05	9.96179824e-06	1.08473876e-04	1.96612515e-02	3.85809988e-02	4.20517884e-02
7.20000000e+04	5.06793498e-04	1.38297364e-05	2.15743567e-05	2.23849656e-05	4.49004438e-04	2.80864090e-02	3.82291526e-02	4.88623865e-02
7.21000000e+04	3.25693632e-04	2.61422920e-05	4.09070526e-05	2.06505665e-05	2.37993707e-04	2.09933594e-02	5.46229929e-02	4.42282669e-02
7.22000000e+04	1.03452956e-04	1.73736353e-05	2.27333712e-05	2.75957063e-05	3.57502395e-05	2.10390761e-02	4.53320146e-02	4.26522717e-02
7.23000000e+04	2.71279481e-04	2.50933172e-05	4.79306909e-05	3.14473473e-05	1.66808124e-04	2.59408765e-02	4.19098884e-02	4.35793921e-02
7.24000000e+04	9.44622880e-05	1.30833978e-05	2.94823094e-05	1.13416263e-05	4.05549545e-05	2.03099474e-02	5.64584024e-02	4.33679186e-02
7.25000000e+04	1.61877324e-04	1.18994021e-05	2.39866768e-05	1.07920469e-05	1.15199196e-04	2.02664491e-02	4.27223481e-02	4.57586013e-02
7.26000000e+04	1.94686232e-04	1.82058266e-05	4.82257892e-05	3.55375741e-05	9.27170331e-05	1.98547449e-02	5.93309365e-02	4.39532921e-02
7.27000000e+04	4.42238525e-04	2.19235335e-05	2.66936022e-05	1.84089331e-05	3.75212461e-04	1.99841708e-02	4.31552716e-02	4.32578549e-02
7.28000000e+04	1.69652456e-04	1.29945292e-05	3.15692669e-05	1.86743728e-05	1.06414278e-04	2.38300245e-02	4.76951562e-02	4.37895358e-02
7.29000000e+04	3.78584285e-04	1.93983578e-05	2.34903055e-05	1.06672542e-05	3.25028377e-04	2.11676601e-02	3.98025028e-02	4.09857258e-02
7.30000000e+04	1.36622300e-04	1.17489817e-05	1.95806242e-05	1.22679003e-05	9.30247916e-05	2.41169035e-02	4.12643477e-02	4.52756584e-02
7.31000000e+04	7.55357760e-05	1.51118647e-05	2.31498943e-05	1.09227958e-05	2.63512175e-05	2.08174735e-02	4.04415205e-02	4.19892743e-02
7.32000000e+04	7.31688342e-05	1.11523213e-05	1.41153541e-05	1.01785108e-05	3.77226461e-05	2.31693275e-02	3.81538644e-02	4.23633195e-02
7.33000000e+04	1.15960211e-04	1.10162819e-05	1.77253714e-05	9.44774911e-06	7.77708046e-05	2.28529852e-02	3.87283899e-02	4.06739190e-02
7.34000000e+04	9.96105082e-05	1.42948293e-05	1.91532126e-05	1.56953574e-05	5.04671116e-05	2.27855444e-02	4.14231308e-02	4.30351906e-02
7.35000000e+04	3.59364960e-04	2.60818506e-05	8.02115756e-05	2.39320871e-05	2.29139448e-04	1.92192476e-02	8.18931013e-02	4.11283448e-02
7.36000000e+04	7.08387379e-05	1.04832734e-05	1.30068684e-05	1.10256033e-05	3.63229919e-05	2.02522986e-02	4.13174927e-02	4.28813733e-02
7.37000000e+04	1.47914907e-04	1.56469014e-05	2.14277625e-05	2.62031281e-05	8.46371113e-05	2.35918742e-02	3.98048200e-02	4.21336778e-02
7.38000000e+04	1.82653035e-04	1.62262586e-05	3.13095443e-05	1.37845300e-05	1.21332705e-04	1.98647324e-02	4.15640324e-02	4.11617048e-02
7.39000000e+04	1.08984139e-04	1.28826687e-05	2.22443341e-05	1.50416381e-05	5.88155017e-05	2.24563349e-02	3.80954742e-02	4.29981761e-02
7.40000000e+04	1.88866659e-04	1.37162260e-05	4.05902974e-05	2.09192385e-05	1.13640890e-04	1.94595251e-02	4.27604578e-02	4.01606150e-02
7.41000000e+04	1.75259163e-04	1.11727477e-05	3.97953263e-05	1.65675192e-05	1.07723579e-04	2.06506867e-02	5.43460026e-02	3.94591168e-02
7.42000000e+04	4.27682651e-04	2.56175863e-05	8.39390996e-05	2.33726369e-05	2.94753321e-04	2.89372280e-02	5.37662432e-02	4.53486703e-02
7.43000000e+04	2.03429649e-04	1.45360000e-05	3.06492948e-05	1.35525552e-05	1.44691803e-04	2.23158579e-02	3.75967994e-02	4.42362949e-02
7.44000000e+04	3.11980140e-04	1.41401852e-05	2.20577040e-05	1.18854105e-05	2.63896829e-04	3.00780814e-02	4.34186198e-02	4.56918553e-02
7.45000000e+04	1.08791995e-04	1.34912671e-05	2.96995931e-05	1.19155011e-05	5.36856314e-05	2.12987810e-02	4.63170819e-02	4.28903736e-02
7.46000000e+04	1.88228703e-04	1.95699176e-05	3.10775758e-05	3.26489098e-05	1.04932304e-04	2.58513503e-02	4.51368093e-02	4.39875573e-02
7.47000000e+04	1.13275448e-04	1.33495132e-05	3.06486363e-05	1.40217244e-05	5.52555757e-05	2.23622303e-02	3.93566415e-02	4.24724780e-02
7.48000000e+04	9.10701710e-05	1.11129893e-05	2.10563467e-05	1.25172564e-05	4.63835786e-05	2.27916799e-02	4.04216275e-02	4.33401354e-02
7.49000000e+04	1.30022527e-04	1.51943013e-05	2.55365212e-05	1.90247465e-05	7.02669640e-05	2.07537469e-02	5.16846441e-02	4.10400182e-02
7.50000000e+04	1.22209720e-04	1.42857371e-05	2.34715608e-05	1.55867929e-05	6.88656219e-05	2.44362000e-02	4.15846109e-02	4.18577231e-02
7.51000000e+04	2.63269409e-04	1.69228078e-05	6.01151878e-05	2.57244737e-05	1.60506941e-04	2.29901448e-02	7.91635811e-02	4.29548845e-02
7.52000000e+04	1.06158084e-04	2.06565201e-05	1.84592263e-05	1.04838455e-05	5.65584887e-05	1.85033120e-02	3.98593955e-02	4.26723659e-02
7.53000000e+04	8.83988978e-05	1.37254492e-05	1.51358672e-05	1.03199918e-05	4.92175859e-05	2.34411191e-02	3.93014178e-02	4.61971834e-02
7.54000000e+04	1.45221478e-04	1.03192979e-05	1.87786336e-05	1.32674732e-05	1.02856080e-04	2.09371336e-02	3.86025794e-02	3.82737443e-02
7.55000000e+04	1.07070126e-04	1.66405771e-05	2.16038479e-05	1.58091279e-05	5.30165780e-05	2.35273447e-02	4.51884903e-02	4.17364724e-02
7.56000000e+04	1.32519068e-04	1.31882425e-05	2.42294609e-05	2.03766103e-05	7.47247541e-05	1.83089562e-02	5.52966148e-02	4.35181707e-02
7.57000000e+04	1.29967113e-04	1.01452233e-05	1.38553287e-05	8.34862112e-06	9.76179363e-05	2.23066080e-02	3.77700925e-02	4.20435369e-02
7.58000000e+04	2.53390113e-04	1.35313030e-05	2.29568905e-05	1.32259038e-05	2.03676012e-04	2.60716453e-02	4.60029729e-02	4.22343016e-02
7.59000000e+04	2.71849451e-04	1.95095927e-05	2.78327934e-05	1.44061532e-05	2.10100916e-04	1.88526884e-02	5.43925837e-02	4.03841473e-02
7.60000000e+04	1.00209443e-04	1.80358675e-05	2.42802726e-05	1.97009595e-05	3.81923455e-05	2.00787857e-02	4.06306684e-02	4.21914458e-02
7.61000000e+04	1.76486603e-04	1.98541184e-05	3.96612049e-05	1.98969083e-05	9.70743713e-05	1.87551901e-02	4.61558290e-02	4.04776856e-02
7.62000000e+04	1.92712789e-04	1.86906382e-05	3.03024462e-05	1.72230211e-05	1.26496685e-04	1.96601823e-02	3.97068635e-02	4.19143140e-02
7.63000000e+04	3.70152673e-04	1.33185486e-05	2.79937613e-05	1.55068083e-05	3.13333556e-04	2.61781830e-02	3.82994674e-02	4.60172184e-02
7.64000000e+04	1.06126405e-04	1.67813541e-05	1.74850120e-05	1.11999771e-05	6.06600624e-05	1.96857750e-02	3.96188498e-02	4.37750332e-02
7.65000000e+04	1.62386685e-04	1.85218869e-05	2.68630047e-05	2.12338709e-05	9.57679295e-05	2.02676374e-02	4.38221954e-02	4.18179557e-02
7.66000000e+04	1.43860147e-04	1.67880844e-05	2.41737725e-05	3.09867537e-05	7.19115415e-05	2.03190651e-02	3.95033360e-02	4.37861644e-02
7.67000000e+04	5.35390631e-04	2.27537748e-05	3.06345755e-05	1.57501127e-05	4.66252153e-04	1.87555868e-02	4.01654765e-02	4.00021598e-02
7.68000000e+04	1.47573708e-04	1.11952922e-05	1.45015410e-05	1.67280814e-05	1.05148792e-04	2.21309047e-02	3.75978351e-02	4.80199270e-02
7.69000000e+04	1.35326409e-04	1.23837308e-05	1.86503112e-05	1.56784336e-05	8.86139242e-05	2.22169571e-02	3.89254801e-02	4.21433747e-02
7.70000000e+04	9.89426044e-05	1.13773240e-05	2.10687540e-05	1.11517638e-05	5.53447644e-05	2.31928192e-02	4.28996198e-02	4.22758013e-02
7.71000000e+04	1.83036536e-04	1.87481182e-05	2.74560080e-05	2.18888672e-05	1.14943541e-04	2.05556266e-02	3.86632830e-02	4.13994379e-02
7.72000000e+04	1.32493529e-04	1.47744622e-05	2.37780241e-05	1.69713494e-05	7.69696926e-05	2.12478582e-02	3.95680033e-02	4.23282869e-02
7.73000000e+04	2.34626496e-04	1.76269114e-05	5.50915865e-05	2.59696153e-05	1.35938375e-04	1.83328837e-02	4.20917943e-02	3.99838015e-02
7.74000000e+04	4.01682628e-04	2.21365681e-05	3.95983916e-05	1.93853884e-05	3.20562278e-04	2.24763174e-02	4.08436768e-02	3.59001979e-02
7.75000000e+04	8.48629861e-05	1.29331083e-05	1.67026865e-05	1.29696264e-05	4.22575613e-05	2.14264635e-02	4.35728244e-02	4.79243547e-02
7.76000000e+04	9.82522324e-05	1.30181188e-05	1.81685409e-05	1.21492430e-05	5.49163342e-05	1.89764127e-02	4.96030673e-02	4.34178896e-02
7.77000000e+04	1.58366063e-04	1.57837421e-05	2.81076009e-05	1.30589942e-05	1.01415724e-04	2.16692034e-02	5.12407981e-02	4.24619094e-02
7.78000000e+04	1.18049706e-04	1.58330749e-05	2.34125910e-05	4.60622759e-05	3.27417692e-05	2.00163480e-02	4.20383811e-02	4.22834717e-02
7.79000000e+04	1.26780928e-04	1.14361792e-05	1.69770228e-05	1.22570582e-05	8.61106673e-05	2.47200876e-02	3.94983701e-02	4.28012200e-02
7.80000000e+04	3.60285630e-04	1.38640962e-05	3.52756870e-05	1.34645134e-05	2.97681341e-04	2.40928736e-02	4.36047353e-02	4.29335982e-02
7.81000000e+04	2.36327018e-04	2.06030527e-05	2.49701679e-05	1.18429789e-05	1.78910821e-04	1.88215636e-02	5.39230630e-02	4.42636572e-02
7.82000000e+04	1.10225184e-04	1.22675119e-05	2.12011746e-05	1.19095503e-05	6.48469504e-05	2.06519365e-02	4.02723029e-02	4.33542579e-02
7.83000000e+04	1.33015477e-04	1.25613988e-05	1.76312078e-05	1.07167125e-05	9.21061583e-05	2.14012191e-02	3.75028290e-02	4.35405932e-02
7.84000000e+04	1.00622390e-04	1.08275772e-05	1.85494337e-05	9.75373405e-06	6.14916498e-05	2.35536937e-02	3.82212289e-02	4.25107107e-02
7.85000000e+04	2.05755816e-04	1.12092175e-05	2.04292883e-05	1.19248380e-05	1.62192475e-04	2.32749507e-02	4.18039039e-02	4.12338376e-02
7.86000000e+04	2.92605080e-04	3.13801829e-05	3.43480715e-05	3.49552865e-05	1.91921528e-04	1.90042779e-02	4.21127491e-02	3.90508510e-02
7.87000000e+04	1.15361210e-04	1.39716321e-05	2.08695619e-05	1.54487898e-05	6.50712245e-05	1.97980776e-02	3.91054936e-02	3.87405157e-02
7.88000000e+04	1.45746570e-04	1.35851906e-05	3.14217214e-05	1.80182997e-05	8.27213516e-05	2.02601664e-02	5.60376719e-02	4.35548276e-02
7.89000000e+04	1.82993375e-04	2.15931905e-05	2.22520957e-05	1.17925692e-05	1.27355524e-04	1.89625937e-02	3.92625555e-02	4.20088656e-02
7.90000000e+04	3.71443544e-04	1.50576661e-05	2.88526699e-05	1.73009594e-05	3.10232252e-04	2.09441315e-02	4.12101075e-02	4.26339023e-02
7.91000000e+04	2.58793472e-04	1.69982050e-05	4.40671538e-05	1.41272067e-05	1.83600903e-04	2.64211874e-02	3.89005952e-02	4.40891497e-02
7.92000000e+04	1.69063089e-04	1.81736123e-05	2.93328994e-05	2.08055772e-05	1.00751000e-04	2.18996033e-02	3.79261598e-02	4.46022190e-02
7.93000000e+04	9.45579377e-05	1.20133991e-05	2.51149595e-05	1.49589323e-05	4.24706450e-05	2.14015804e-02	4.03922498e-02	4.27580439e-02
7.94000000e+04	3.04189511e-04	1.34976772e-05	3.60483755e-05	1.83696629e-05	2.36273801e-04	2.41381899e-02	5.62658533e-02	4.63972390e-02
7.95000000e+04	1.03143146e-04	9.73142960e-06	1.75229525e-05	1.21256762e-05	6.37630874e-05	2.16638017e-02	4.03752103e-02	4.12070453e-02
7.96000000e+04	1.01585043e-04	1.17872269e-05	2.26332359e-05	1.08964186e-05	5.62681671e-05	1.91716515e-02	5.47510087e-02	4.21878733e-02
7.97000000e+04	1.84848992e-04	1.40241009e-05	2.72814632e-05	1.31069091e-05	1.30436529e-04	2.48904750e-02	3.79313268e-02	4.38413844e-02
7.98000000e+04	1.34150905e-04	1.82786407e-05	3.04176683e-05	2.00925733e-05	6.53620300e-05	2.06869654e-02	4.68039587e-02	4.30237055e-02
7.99000000e+04	1.47738872e-04	1.72477339e-05	4.11813708e-05	2.17176312e-05	6.75921401e-05	2.14110408e-02	4.54242676e-02	4.26078364e-02
8.00000000e+04	1.70745800e-04	1.31734769e-05	2.41938014e-05	1.71526317e-05	1.16225885e-04	2.10253149e-02	5.06069474e-02	4.44686152e-02
